Best: 0.856406 using {'activation': 'relu', 'batch_size': 256, 'epochs': 50, 'init': 'normal', 'l2': 0.01, 'loss': 'binary_crossentropy', 'lr': 0.01, 'neurons': 36, 'opt': 'RMSprop'}
0.846250 (0.005999) with: {'activation': 'relu', 'batch_size': 256, 'epochs': 50, 'init': 'normal', 'l2': 0.01, 'loss': 'binary_crossentropy', 'lr': 0.001, 'neurons': 48, 'opt': 'RMSprop'}
             precision    recall  f1-score   support

          0       0.93      0.63      0.75        43
          1       0.77      0.96      0.86        57

avg / total       0.84      0.82      0.81       100

[[27 16]
 [ 2 55]]
