target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
28SR.pdb.outCR,28SR_27.pdb.outCR,0.883,0.921,0.756,0.866,0.571,1.000,0.750,1.000
28SR.pdb.outCR,28SR_34.pdb.outCR,0.958,0.961,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_12.pdb.outCR,0.928,0.939,0.845,1.000,0.714,1.000,1.000,1.000
28SR.pdb.outCR,28SR_1.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_14.pdb.outCR,0.971,0.958,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_29.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_25.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_30.pdb.outCR,0.928,0.939,0.845,1.000,0.714,1.000,1.000,1.000
28SR.pdb.outCR,28SR_18.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_38.pdb.outCR,0.867,0.921,0.535,1.000,0.286,1.000,1.000,1.000
28SR.pdb.outCR,28SR_16.pdb.outCR,0.973,0.961,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_40.pdb.outCR,0.899,0.921,0.756,1.000,0.571,1.000,1.000,1.000
28SR.pdb.outCR,28SR_4.pdb.outCR,0.926,0.936,0.845,1.000,0.714,1.000,1.000,1.000
28SR.pdb.outCR,28SR_48.pdb.outCR,0.928,0.939,1.000,0.707,1.000,1.000,0.500,1.000
28SR.pdb.outCR,28SR_39.pdb.outCR,0.971,0.980,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_44.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_46.pdb.outCR,0.895,0.914,0.845,0.866,0.714,1.000,0.750,1.000
28SR.pdb.outCR,28SR_53.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_55.pdb.outCR,0.883,0.875,0.926,0.866,0.857,1.000,0.750,1.000
28SR.pdb.outCR,28SR_59.pdb.outCR,0.857,0.887,0.655,1.000,0.429,1.000,1.000,1.000
28SR.pdb.outCR,28SR_57.pdb.outCR,0.971,1.000,0.926,0.866,0.857,1.000,0.750,1.000
28SR.pdb.outCR,28SR_42.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_60.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_66.pdb.outCR,0.971,0.980,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_64.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_62.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_51.pdb.outCR,0.971,0.980,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_41.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_47.pdb.outCR,0.986,0.979,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_50.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_65.pdb.outCR,0.943,0.961,0.926,0.866,0.857,1.000,0.750,1.000
28SR.pdb.outCR,28SR_58.pdb.outCR,0.911,0.936,0.756,1.000,0.571,1.000,1.000,1.000
28SR.pdb.outCR,28SR_54.pdb.outCR,0.943,0.939,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_52.pdb.outCR,0.912,0.939,0.845,0.866,0.714,1.000,0.750,1.000
28SR.pdb.outCR,28SR_56.pdb.outCR,0.958,0.961,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_5.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_61.pdb.outCR,0.986,1.000,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_49.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_43.pdb.outCR,0.957,0.980,0.845,1.000,0.714,1.000,1.000,1.000
28SR.pdb.outCR,28SR_45.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_67.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_63.pdb.outCR,0.930,0.921,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_3.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_71.pdb.outCR,0.926,0.958,0.756,1.000,0.571,1.000,1.000,1.000
28SR.pdb.outCR,28SR_79.pdb.outCR,0.932,0.921,1.000,0.894,1.000,1.000,1.000,0.800
28SR.pdb.outCR,28SR_68.pdb.outCR,0.986,0.979,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_77.pdb.outCR,0.971,0.958,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_93.pdb.outCR,0.941,0.957,0.845,1.000,0.714,1.000,1.000,1.000
28SR.pdb.outCR,28SR_80.pdb.outCR,0.973,0.961,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_86.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_75.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_6.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_95.pdb.outCR,0.943,0.958,0.926,0.894,0.857,1.000,1.000,0.800
28SR.pdb.outCR,28SR_8.pdb.outCR,0.973,0.961,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_73.pdb.outCR,0.926,0.957,0.845,0.866,0.714,1.000,0.750,1.000
28SR.pdb.outCR,28SR_88.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_91.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_84.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_82.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_72.pdb.outCR,0.958,0.980,0.926,0.894,0.857,1.000,1.000,0.800
28SR.pdb.outCR,28SR_7.pdb.outCR,0.942,0.980,0.756,1.000,0.571,1.000,1.000,1.000
28SR.pdb.outCR,28SR_94.pdb.outCR,0.896,0.917,0.845,0.866,0.714,1.000,0.750,1.000
28SR.pdb.outCR,28SR_70.pdb.outCR,0.971,0.980,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_69.pdb.outCR,0.958,0.961,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_76.pdb.outCR,0.879,0.957,0.655,0.750,0.429,1.000,0.750,0.750
28SR.pdb.outCR,28SR_85.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_78.pdb.outCR,0.957,0.980,0.845,1.000,0.714,1.000,1.000,1.000
28SR.pdb.outCR,28SR_96.pdb.outCR,0.986,1.000,0.926,1.000,0.857,1.000,1.000,1.000
28SR.pdb.outCR,28SR_74.pdb.outCR,0.942,0.980,0.845,0.866,0.714,1.000,0.750,1.000
28SR.pdb.outCR,28SR_81.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_92.pdb.outCR,0.928,0.939,0.926,0.866,0.857,1.000,0.750,1.000
28SR.pdb.outCR,28SR_87.pdb.outCR,0.958,0.958,1.000,0.894,1.000,1.000,1.000,0.800
28SR.pdb.outCR,28SR_90.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_89.pdb.outCR,0.986,0.980,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_83.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_99.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_97.pdb.outCR,0.971,0.958,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_98.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28SR.pdb.outCR,28SR_9.pdb.outCR,0.896,0.917,0.756,1.000,0.571,1.000,1.000,1.000
