target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
5V17.pdb.outCR,5V17_93.pdb.outCR,0.981,0.987,1.000,0.816,1.000,1.000,1.000,0.667
5V17.pdb.outCR,5V17_8.pdb.outCR,0.964,0.950,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_88.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_91.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_86.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_95.pdb.outCR,0.971,0.960,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_72.pdb.outCR,0.981,0.987,1.000,0.816,1.000,1.000,1.000,0.667
5V17.pdb.outCR,5V17_69.pdb.outCR,0.991,1.000,1.000,0.816,1.000,1.000,1.000,0.667
5V17.pdb.outCR,5V17_74.pdb.outCR,0.981,0.974,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_70.pdb.outCR,0.981,0.987,1.000,0.816,1.000,1.000,1.000,0.667
5V17.pdb.outCR,5V17_85.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_78.pdb.outCR,0.954,0.948,1.000,0.816,1.000,1.000,1.000,0.667
5V17.pdb.outCR,5V17_83.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_76.pdb.outCR,0.981,0.974,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_94.pdb.outCR,0.981,0.987,1.000,0.816,1.000,1.000,1.000,0.667
5V17.pdb.outCR,5V17_7.pdb.outCR,0.981,0.973,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_92.pdb.outCR,0.981,0.974,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_81.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_89.pdb.outCR,0.972,0.974,1.000,0.816,1.000,1.000,1.000,0.667
5V17.pdb.outCR,5V17_90.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_87.pdb.outCR,0.964,0.962,1.000,0.816,1.000,1.000,1.000,0.667
5V17.pdb.outCR,5V17_96.pdb.outCR,0.981,0.987,1.000,0.816,1.000,1.000,1.000,0.667
5V17.pdb.outCR,5V17_99.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_97.pdb.outCR,0.990,0.986,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_98.pdb.outCR,0.991,0.987,1.000,1.000,1.000,1.000,1.000,1.000
5V17.pdb.outCR,5V17_9.pdb.outCR,0.955,0.950,1.000,0.816,1.000,1.000,1.000,0.667
