target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
2LBJ.pdb.outCR,2LBJ_29.pdb.outCR,0.952,0.964,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_12.pdb.outCR,0.789,0.845,0.707,0.707,0.500,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_10.pdb.outCR,0.901,0.926,1.000,0.000,1.000,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_21.pdb.outCR,0.787,0.707,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_25.pdb.outCR,0.951,0.926,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_18.pdb.outCR,0.952,0.964,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_30.pdb.outCR,0.900,0.886,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_34.pdb.outCR,0.927,0.926,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_38.pdb.outCR,0.789,0.845,0.816,0.000,0.667,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_1.pdb.outCR,0.927,0.926,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_14.pdb.outCR,0.818,0.849,0.707,1.000,0.500,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_32.pdb.outCR,0.952,0.964,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_36.pdb.outCR,0.873,0.886,0.816,1.000,0.667,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_16.pdb.outCR,0.951,0.926,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_40.pdb.outCR,0.655,0.756,0.408,0.000,0.167,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_4.pdb.outCR,0.693,0.707,0.816,0.000,0.667,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_46.pdb.outCR,0.873,0.886,0.913,0.000,0.833,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_42.pdb.outCR,0.977,1.000,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_44.pdb.outCR,0.977,1.000,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_39.pdb.outCR,0.977,1.000,0.926,1.000,1.000,0.857,1.000,1.000
2LBJ.pdb.outCR,2LBJ_48.pdb.outCR,0.816,0.756,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_51.pdb.outCR,0.724,0.707,0.707,1.000,0.500,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_55.pdb.outCR,0.845,0.802,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_57.pdb.outCR,0.873,0.886,0.913,0.000,0.833,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_66.pdb.outCR,0.873,0.926,0.707,1.000,0.500,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_59.pdb.outCR,0.690,0.802,0.000,1.000,0.000,0.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_53.pdb.outCR,0.926,0.926,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_62.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_60.pdb.outCR,0.976,0.964,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_64.pdb.outCR,0.952,0.964,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_50.pdb.outCR,0.976,0.964,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_47.pdb.outCR,0.816,0.802,0.816,1.000,0.667,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_41.pdb.outCR,0.977,1.000,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_43.pdb.outCR,0.976,0.964,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_52.pdb.outCR,0.690,0.707,0.707,0.000,0.500,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_45.pdb.outCR,0.976,0.964,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_49.pdb.outCR,0.977,1.000,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_3.pdb.outCR,0.874,0.926,0.913,0.000,0.833,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_56.pdb.outCR,0.900,0.886,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_54.pdb.outCR,0.873,0.845,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_67.pdb.outCR,0.927,0.926,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_58.pdb.outCR,0.617,0.655,0.577,0.000,0.333,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_61.pdb.outCR,0.926,0.926,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_5.pdb.outCR,0.976,0.964,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_63.pdb.outCR,0.901,0.964,0.816,0.707,0.667,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_65.pdb.outCR,0.926,0.926,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_68.pdb.outCR,0.927,0.926,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_71.pdb.outCR,0.873,0.845,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_6.pdb.outCR,0.976,0.964,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_73.pdb.outCR,0.787,0.707,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_75.pdb.outCR,0.977,1.000,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_77.pdb.outCR,0.845,0.802,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_79.pdb.outCR,0.926,0.886,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_80.pdb.outCR,0.873,0.886,0.913,0.000,0.833,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_84.pdb.outCR,0.951,0.964,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_86.pdb.outCR,0.977,1.000,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_8.pdb.outCR,0.951,1.000,0.816,1.000,0.667,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_82.pdb.outCR,0.977,1.000,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_88.pdb.outCR,0.977,1.000,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_91.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_95.pdb.outCR,0.874,0.886,0.913,0.707,0.833,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_93.pdb.outCR,0.845,0.886,0.816,0.000,0.667,1.000,0.000,0.000
2LBJ.pdb.outCR,2LBJ_70.pdb.outCR,0.952,0.966,0.913,1.000,0.833,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_69.pdb.outCR,0.952,0.964,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_76.pdb.outCR,0.756,0.802,0.577,1.000,0.333,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_74.pdb.outCR,0.926,0.886,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_72.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_81.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_7.pdb.outCR,0.873,0.886,0.816,1.000,0.667,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_78.pdb.outCR,0.901,0.964,0.816,0.707,0.667,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_85.pdb.outCR,0.952,0.964,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_90.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_94.pdb.outCR,0.655,0.598,0.707,1.000,0.500,1.000,1.000,1.000
2LBJ.pdb.outCR,2LBJ_89.pdb.outCR,0.901,0.964,0.816,0.707,0.667,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_87.pdb.outCR,0.874,0.926,0.816,0.707,0.667,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_92.pdb.outCR,0.847,0.964,0.471,1.000,0.333,0.667,1.000,1.000
2LBJ.pdb.outCR,2LBJ_83.pdb.outCR,0.977,1.000,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_96.pdb.outCR,0.927,0.926,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_97.pdb.outCR,0.847,0.845,0.913,0.707,0.833,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_99.pdb.outCR,0.977,1.000,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_98.pdb.outCR,0.927,0.926,1.000,0.707,1.000,1.000,1.000,0.500
2LBJ.pdb.outCR,2LBJ_9.pdb.outCR,0.816,0.845,0.707,1.000,0.500,1.000,1.000,1.000
