target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
2LK3.pdb.outCR,2LK3_30.pdb.outCR,0.916,0.927,0.882,1.000,0.778,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_10.pdb.outCR,0.918,0.905,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_21.pdb.outCR,0.951,0.977,0.882,1.000,0.778,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_46.pdb.outCR,0.880,0.926,0.745,1.000,0.556,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_44.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_42.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_57.pdb.outCR,0.921,0.910,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_51.pdb.outCR,0.862,0.847,0.882,1.000,0.778,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_40.pdb.outCR,0.885,0.910,0.882,0.000,0.778,1.000,0.000,0.000
2LK3.pdb.outCR,2LK3_39.pdb.outCR,0.941,0.917,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_4.pdb.outCR,0.862,0.874,0.816,1.000,0.667,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_59.pdb.outCR,0.901,0.930,0.816,1.000,0.667,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_55.pdb.outCR,0.916,0.951,0.816,1.000,0.667,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_48.pdb.outCR,0.938,0.935,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_66.pdb.outCR,0.935,0.956,0.882,1.000,0.778,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_62.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_53.pdb.outCR,0.967,0.976,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_60.pdb.outCR,0.938,0.956,0.943,0.707,0.889,1.000,1.000,0.500
2LK3.pdb.outCR,2LK3_64.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_43.pdb.outCR,0.924,0.917,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_47.pdb.outCR,0.901,0.930,0.816,1.000,0.667,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_45.pdb.outCR,0.953,0.952,1.000,0.707,1.000,1.000,1.000,0.500
2LK3.pdb.outCR,2LK3_3.pdb.outCR,0.968,0.977,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_56.pdb.outCR,0.916,0.951,0.816,1.000,0.667,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_5.pdb.outCR,0.969,0.956,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_63.pdb.outCR,0.916,0.951,0.882,0.707,0.778,1.000,1.000,0.500
2LK3.pdb.outCR,2LK3_41.pdb.outCR,0.984,0.977,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_49.pdb.outCR,0.984,0.977,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_58.pdb.outCR,0.826,0.878,0.667,1.000,0.444,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_52.pdb.outCR,0.826,0.878,0.667,1.000,0.444,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_50.pdb.outCR,0.953,0.956,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_54.pdb.outCR,0.899,0.951,0.816,0.707,0.667,1.000,1.000,0.500
2LK3.pdb.outCR,2LK3_61.pdb.outCR,0.968,0.977,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_67.pdb.outCR,0.984,0.977,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_65.pdb.outCR,0.924,0.935,0.889,1.000,0.889,0.889,1.000,1.000
2LK3.pdb.outCR,2LK3_6.pdb.outCR,0.968,0.977,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_71.pdb.outCR,0.849,0.910,0.667,1.000,0.444,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_73.pdb.outCR,0.901,0.956,0.745,1.000,0.556,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_68.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_80.pdb.outCR,0.916,0.976,0.745,1.000,0.556,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_75.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_84.pdb.outCR,0.903,0.905,0.943,0.707,0.889,1.000,1.000,0.500
2LK3.pdb.outCR,2LK3_79.pdb.outCR,0.901,0.878,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_77.pdb.outCR,0.953,0.977,0.889,1.000,0.889,0.889,1.000,1.000
2LK3.pdb.outCR,2LK3_91.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_82.pdb.outCR,0.984,0.977,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_88.pdb.outCR,0.984,0.977,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_93.pdb.outCR,0.903,0.910,0.943,0.000,0.889,1.000,0.000,0.000
2LK3.pdb.outCR,2LK3_86.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_8.pdb.outCR,0.951,0.977,0.882,1.000,0.778,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_95.pdb.outCR,0.950,0.951,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_70.pdb.outCR,0.935,0.930,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_74.pdb.outCR,0.928,0.899,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_76.pdb.outCR,0.830,0.878,0.745,0.707,0.556,1.000,1.000,0.500
2LK3.pdb.outCR,2LK3_72.pdb.outCR,0.951,0.976,0.943,0.707,0.889,1.000,1.000,0.500
2LK3.pdb.outCR,2LK3_85.pdb.outCR,0.968,0.977,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_69.pdb.outCR,0.968,0.952,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_81.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_7.pdb.outCR,0.824,0.847,0.745,1.000,0.556,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_78.pdb.outCR,0.916,0.926,0.882,1.000,0.778,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_92.pdb.outCR,0.882,0.901,0.882,0.707,0.778,1.000,1.000,0.500
2LK3.pdb.outCR,2LK3_94.pdb.outCR,0.882,0.851,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_89.pdb.outCR,0.951,0.952,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_87.pdb.outCR,0.843,0.900,0.745,0.707,0.556,1.000,1.000,0.500
2LK3.pdb.outCR,2LK3_83.pdb.outCR,0.984,0.977,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_90.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_96.pdb.outCR,0.984,0.977,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_97.pdb.outCR,0.903,0.884,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_99.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_98.pdb.outCR,0.984,1.000,0.943,1.000,0.889,1.000,1.000,1.000
2LK3.pdb.outCR,2LK3_9.pdb.outCR,0.916,0.951,0.816,1.000,0.667,1.000,1.000,1.000
