target,fn,inf_all,inf_stack,inf_WC,inf_nWC,sns_WC,ppv_WC,sns_nWC,ppv_nWC
2M4W.pdb.outCR,2M4W_27.pdb.outCR,0.845,0.901,0.500,1.000,0.250,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_34.pdb.outCR,0.772,0.839,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_36.pdb.outCR,0.787,0.829,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_14.pdb.outCR,0.873,0.935,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_16.pdb.outCR,0.901,0.968,0.866,0.000,0.750,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_29.pdb.outCR,0.878,1.000,0.577,0.000,0.500,0.667,0.000,0.000
2M4W.pdb.outCR,2M4W_25.pdb.outCR,0.951,1.000,0.866,0.000,0.750,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_39.pdb.outCR,0.927,1.000,0.750,0.000,0.750,0.750,0.000,0.000
2M4W.pdb.outCR,2M4W_40.pdb.outCR,0.816,0.901,0.500,0.000,0.250,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_51.pdb.outCR,0.794,0.839,0.500,1.000,0.250,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_42.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_46.pdb.outCR,0.845,0.901,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_53.pdb.outCR,0.878,0.904,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_57.pdb.outCR,0.693,0.829,0.000,0.000,0.000,0.000,0.000,0.000
2M4W.pdb.outCR,2M4W_4.pdb.outCR,0.758,0.794,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_55.pdb.outCR,0.700,0.802,0.000,0.000,0.000,0.000,0.000,0.000
2M4W.pdb.outCR,2M4W_48.pdb.outCR,0.764,0.832,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_64.pdb.outCR,0.976,1.000,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_44.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_62.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_59.pdb.outCR,0.818,0.904,0.500,0.000,0.250,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_60.pdb.outCR,0.901,0.968,0.866,0.000,0.750,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_66.pdb.outCR,0.927,0.938,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_3.pdb.outCR,0.926,1.000,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_41.pdb.outCR,0.976,1.000,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_52.pdb.outCR,0.642,0.754,0.289,0.000,0.250,0.333,0.000,0.000
2M4W.pdb.outCR,2M4W_54.pdb.outCR,0.847,0.869,0.866,0.000,0.750,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_50.pdb.outCR,0.951,1.000,0.866,0.000,0.750,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_47.pdb.outCR,0.927,0.968,0.894,0.000,1.000,0.800,0.000,0.000
2M4W.pdb.outCR,2M4W_65.pdb.outCR,0.874,0.968,0.577,0.000,0.500,0.667,0.000,0.000
2M4W.pdb.outCR,2M4W_58.pdb.outCR,0.758,0.832,0.500,0.000,0.250,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_49.pdb.outCR,0.976,1.000,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_43.pdb.outCR,0.845,0.901,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_56.pdb.outCR,0.951,0.968,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_5.pdb.outCR,0.794,0.869,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_63.pdb.outCR,0.873,0.935,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_61.pdb.outCR,0.845,0.935,0.500,0.000,0.250,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_67.pdb.outCR,0.926,0.968,0.866,0.000,0.750,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_45.pdb.outCR,0.952,0.968,1.000,0.707,1.000,1.000,1.000,0.500
2M4W.pdb.outCR,2M4W_68.pdb.outCR,0.927,0.968,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_6.pdb.outCR,0.927,1.000,0.866,0.000,0.750,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_71.pdb.outCR,0.830,0.935,0.671,0.000,0.750,0.600,0.000,0.000
2M4W.pdb.outCR,2M4W_75.pdb.outCR,0.976,1.000,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_73.pdb.outCR,0.851,0.875,0.866,0.000,0.750,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_82.pdb.outCR,0.976,1.000,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_80.pdb.outCR,0.926,0.968,0.866,0.000,0.750,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_77.pdb.outCR,0.927,0.938,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_79.pdb.outCR,0.874,0.968,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_93.pdb.outCR,0.818,0.935,0.500,0.000,0.250,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_84.pdb.outCR,0.884,0.935,0.894,0.577,1.000,0.800,1.000,0.333
2M4W.pdb.outCR,2M4W_86.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_8.pdb.outCR,0.905,0.938,0.894,0.000,1.000,0.800,0.000,0.000
2M4W.pdb.outCR,2M4W_95.pdb.outCR,0.976,0.968,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_88.pdb.outCR,0.930,0.970,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_91.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_69.pdb.outCR,0.952,0.938,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_76.pdb.outCR,0.758,0.866,0.354,0.000,0.250,0.500,0.000,0.000
2M4W.pdb.outCR,2M4W_70.pdb.outCR,0.823,0.935,0.500,0.000,0.500,0.500,0.000,0.000
2M4W.pdb.outCR,2M4W_72.pdb.outCR,0.857,0.938,0.750,0.000,0.750,0.750,0.000,0.000
2M4W.pdb.outCR,2M4W_74.pdb.outCR,0.789,0.935,0.000,0.000,0.000,0.000,0.000,0.000
2M4W.pdb.outCR,2M4W_83.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_81.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_78.pdb.outCR,0.873,0.901,0.707,1.000,0.500,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_96.pdb.outCR,0.781,0.875,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_7.pdb.outCR,0.878,0.970,0.707,0.000,0.500,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_94.pdb.outCR,0.658,0.712,0.500,0.000,0.250,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_92.pdb.outCR,0.823,0.869,0.750,0.000,0.750,0.750,0.000,0.000
2M4W.pdb.outCR,2M4W_87.pdb.outCR,0.873,0.935,0.500,1.000,0.250,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_85.pdb.outCR,0.976,1.000,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_89.pdb.outCR,0.772,0.875,0.500,0.000,0.250,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_90.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_97.pdb.outCR,0.851,0.869,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_99.pdb.outCR,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2M4W.pdb.outCR,2M4W_98.pdb.outCR,0.952,0.970,1.000,0.000,1.000,1.000,0.000,0.000
2M4W.pdb.outCR,2M4W_9.pdb.outCR,0.789,0.901,0.500,0.000,0.250,1.000,0.000,0.000
